artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename,SAG
Theophile Steinlen,1894.0,illustration,596.0,768.0,70524.0,wikiart,아르누보,Declaration,train_and_test,False,73882.jpg,Art Nouveau (Modern)||Theophile Steinlen||illustration
Rene Magritte,1948,symbolic painting,1649.0,1396.0,430506.0,wikiart,초현실주의,The voice of blood,train_and_test,False,7294.jpg,Surrealism||Rene Magritte||symbolic painting
Camille Pissarro,c.1895,landscape,1121.0,920.0,334179.0,wikiart,인상주의,The Garden at Eragny,train_and_test,False,94624.jpg,Impressionism||Camille Pissarro||landscape
Georgios Jakobides,1892,genre painting,483.0,650.0,75808.0,wikipedia,사실주의,First Steps,train_and_test,False,23008.jpg,Realism||Georgios Jakobides||genre painting
Ivan Bilibin,1910.0,illustration,1476.0,2634.0,3647029.0,wikiart,아르누보,Drawing from the album,train_and_test,False,53181.jpg,Art Nouveau (Modern)||Ivan Bilibin||illustration
Laura Knight,1935.0,genre painting,545.0,685.0,79109.0,wikiart,인상주의,A Theatre Dressing Room,train_and_test,False,83620.jpg,Impressionism||Laura Knight||genre painting
Camille Corot,1831,portrait,672.0,900.0,103159.0,wikiart,낭만주의,Marie Louise Sennegon,train_and_test,False,39845.jpg,Romanticism||Camille Corot||portrait
Nikolay Bogdanov-Belsky,1939,genre painting,600.0,464.0,56872.0,wikiart,인상주의,Tug of War,train_and_test,False,64411.jpg,Impressionism||Nikolay Bogdanov-Belsky||genre painting
Homer Watson,1924.0,landscape,570.0,398.0,234097.0,wikiart,인상주의,"Moonlight, Waning Winter",train_and_test,False,52987.jpg,Impressionism||Homer Watson||landscape
Thomas Lawrence,1821.0,portrait,625.0,944.0,103743.0,wikiart,낭만주의,George III ,train_and_test,False,37938.jpg,Romanticism||Thomas Lawrence||portrait
Carl-Ludwig Johann Christineck,1777,portrait,402.0,550.0,26792.0,wikiart,로코코 양식,Teresa Schnee,train_and_test,False,59454.jpg,Rococo||Carl-Ludwig Johann Christineck||portrait
Robert Julian Onderdonk,1909.0,landscape,850.0,589.0,64094.0,wikiart,인상주의,A June Morning,train_and_test,False,6511.jpg,Impressionism||Robert Julian Onderdonk||landscape
Amedeo Modigliani,1916,portrait,1093.0,1385.0,246379.0,wikiart,표현주의,Portrait of Oscar Miestchanioff,train_and_test,False,23054.jpg,Expressionism||Amedeo Modigliani||portrait
Robert Julian Onderdonk,1908.0,landscape,1280.0,869.0,1540785.0,wikiart,인상주의,East Loyal Field,train_and_test,False,11839.jpg,Impressionism||Robert Julian Onderdonk||landscape
Isaac Levitan,1900,landscape,1027.0,690.0,162869.0,wikiart,인상주의,Springtime in the Crimea,train_and_test,False,1768.jpg,Impressionism||Isaac Levitan||landscape
Conroy Maddox,,figurative,394.0,570.0,181243.0,wikiart,초현실주의,Trophy,train_and_test,False,23751.jpg,Surrealism||Conroy Maddox||figurative
Nicholas Roerich,1920,design,800.0,885.0,162610.0,wikiart,아르누보,The scene with three figures in costumes,train_and_test,False,98690.jpg,Art Nouveau (Modern)||Nicholas Roerich||design
Peter Paul Rubens,,religious painting,702.0,774.0,104553.0,wikiart,바로크 양식,Holy Trinity,train_and_test,False,99202.jpg,Baroque||Peter Paul Rubens||religious painting
Camille Pissarro,c.1894,portrait,920.0,1199.0,264048.0,wikiart,인상주의,Portrait of Paulemile,train_and_test,False,34736.jpg,Impressionism||Camille Pissarro||portrait
Raphael Kirchner,1901.0,design,600.0,622.0,53570.0,wikiart,아르누보,Modern Girls,train_and_test,False,75710.jpg,Art Nouveau (Modern)||Raphael Kirchner||design
Raphael Kirchner,1903.0,design,600.0,909.0,135308.0,wikiart,아르누보,Scenes of Ancient Greece,train_and_test,False,80161.jpg,Art Nouveau (Modern)||Raphael Kirchner||design
Thomas Jones,,landscape,944.0,629.0,92472.0,wikiart,낭만주의,On the Road from Albano to Rome,test_only,False,74037.jpg,Romanticism||Thomas Jones||landscape
Efim Volkov,,landscape,699.0,505.0,106787.0,wikiart,사실주의,Quiet River,train_and_test,False,24528.jpg,Realism||Efim Volkov||landscape
Max Beckmann,1935,genre painting,1130.0,756.0,211260.0,wikiart,표현주의,Departure,train_and_test,False,97030.jpg,Expressionism||Max Beckmann||genre painting
Hans Memling,1480,portrait,2024.0,2780.0,345888.0,wikiart,북부 르네상스,Portrait of a Young Woman ,train_and_test,False,71973.jpg,Northern Renaissance||Hans Memling||portrait
Arkhip Kuindzhi,c.1905,landscape,1000.0,603.0,134317.0,wikiart,인상주의,Crimea,train_and_test,False,46594.jpg,Impressionism||Arkhip Kuindzhi||landscape
Valentin Serov,1905.0,genre painting,1000.0,737.0,168252.0,wikiart,사실주의,Bathing a Horse ,train_and_test,False,71394.jpg,Realism||Valentin Serov||genre painting
Boris Kustodiev,1919.0,portrait,762.0,1000.0,110506.0,wikiart,사실주의,"Portrait of I.B. Kustodieva, daughter of the artist",train_and_test,False,81267.jpg,Realism||Boris Kustodiev||portrait
Philip Wilson Steer,1889,genre painting,500.0,401.0,37675.0,wikiart,인상주의,"Knucklebones, Walberswick",train_and_test,False,72577.jpg,Impressionism||Philip Wilson Steer||genre painting
Henri de Toulouse-Lautrec,1899,genre painting,727.0,1022.0,99945.0,wikiart,아르누보,"The Sailor s Sopng, at the Star , Le Havre",train_and_test,False,91619.jpg,Art Nouveau (Modern)||Henri de Toulouse-Lautrec||genre painting
Ivan Aivazovsky,1885,landscape,1000.0,761.0,135462.0,wikiart,낭만주의,Moon Night,train_and_test,False,28965.jpg,Romanticism||Ivan Aivazovsky||landscape
Dante Gabriel Rossetti,1857,sketch and study,382.0,450.0,44164.0,wikiart,낭만주의,Study of Guinevere for 0Sir Lancelot in the Queen`s Chamber,train_and_test,False,81012.jpg,Romanticism||Dante Gabriel Rossetti||sketch and study
Matthias Grünewald,c.1515,religious painting,992.0,900.0,151528.0,wikiart,북부 르네상스,Annunciation and Resurrection,train_and_test,False,1046.jpg,Northern Renaissance||Matthias Grünewald||religious painting
Pablo Picasso,1948,genre painting,886.0,1088.0,786891.0,wikiart,표현주의,Claude in the arms of his mother,train_and_test,False,2664.jpg,Expressionism||Pablo Picasso||genre painting
Luca Giordano,1672.0,religious painting,737.0,1027.0,178790.0,wikiart,바로크 양식,The Annunciation ,train_and_test,False,34456.jpg,Baroque||Luca Giordano||religious painting
Jan Steen,c.1668,genre painting,969.0,768.0,474688.0,wikiart,바로크 양식,Twelfth Night,train_and_test,False,14780.jpg,Baroque||Jan Steen||genre painting
Jan Siberechts,,genre painting,1800.0,1272.0,412471.0,wikiart,바로크 양식,A Wooded Landscape with Peasants in a Horse-Drawn Cart Travelling Down a Flooded Road,train_and_test,False,43876.jpg,Baroque||Jan Siberechts||genre painting
Francisco Goya,,portrait,509.0,794.0,21277.0,wikiart,낭만주의,Duke of Alba,train_and_test,False,48645.jpg,Romanticism||Francisco Goya||portrait
Ilka Gedo,1973.0,figurative,682.0,500.0,100807.0,wikiart,표현주의,Spring,test_only,False,61557.jpg,Expressionism||Ilka Gedo||figurative
Thomas Gainsborough,1778,portrait,1659.0,2097.0,942677.0,wikiart,로코코 양식,Portrait of James Christie,train_and_test,False,97288.jpg,Rococo||Thomas Gainsborough||portrait
Eugene Boudin,1884,cityscape,910.0,1112.0,267046.0,wikiart,인상주의,"Abbeville, Street and the Church of Saint-Folfran",train_and_test,False,56580.jpg,Impressionism||Eugene Boudin||cityscape
Nicholas Roerich,,design,800.0,622.0,139841.0,wikiart,아르누보,Polovtsian camp,train_and_test,False,70331.jpg,Art Nouveau (Modern)||Nicholas Roerich||design
Jose Ferraz de Almeida Junior,1882.0,genre painting,701.0,502.0,66855.0,wikiart,사실주의,Model's rest,test_only,False,76775.jpg,Realism||Jose Ferraz de Almeida Junior||genre painting
Berthe Morisot,1888,genre painting,1104.0,882.0,347500.0,wikiart,인상주의,Reading,train_and_test,False,67332.jpg,Impressionism||Berthe Morisot||genre painting
Gherasim Luca,1970.0,unknown,800.0,687.0,213543.0,wikiart,초현실주의,Pont sylvestre (Rampe 25%),train_and_test,False,59369.jpg,Surrealism||Gherasim Luca||unknown
Pierre-Paul Prud'hon,1805,portrait,2024.0,2725.0,515429.0,wikiart,낭만주의,Portrait of the Empress Josephine ,train_and_test,False,48505.jpg,Romanticism||Pierre-Paul Prud'hon||portrait
Salvador Dali,1982,symbolic painting,1966.0,1600.0,2266685.0,wikiart,초현실주의,Ole,train_and_test,False,77782.jpg,Surrealism||Salvador Dali||symbolic painting
Henri de Toulouse-Lautrec,1893,poster,2536.0,3301.0,1061300.0,wikiart,아르누보,Divan Japonais,train_and_test,False,92035.jpg,Art Nouveau (Modern)||Henri de Toulouse-Lautrec||poster
Horace Trenerry,1930.0,landscape,900.0,767.0,165569.0,wikiart,인상주의,Woodside Pastoral,train_and_test,False,31794.jpg,Impressionism||Horace Trenerry||landscape
Claude Monet,1917,flower painting,1536.0,1550.0,802129.0,wikiart,인상주의,Iris at the Sea-Rose Pond,train_and_test,False,80312.jpg,Impressionism||Claude Monet||flower painting
Antoine Pesne,1731,portrait,416.0,496.0,33232.0,wikiart,로코코 양식,"Heinrich von Podewils, Prussian statesman",train_and_test,False,80432.jpg,Rococo||Antoine Pesne||portrait
Antoine Blanchard,,cityscape,915.0,750.0,639384.0,wikiart,인상주의,Rue de la Paix Place Vendome,train_and_test,False,55114.jpg,Impressionism||Antoine Blanchard||cityscape
Adolph Menzel,1847,portrait,697.0,1023.0,153222.0,wikiart,사실주의,Living Room with the Artist's Sister,test_only,False,3744.jpg,Realism||Adolph Menzel||portrait
Mary Cassatt,1880,genre painting,1111.0,596.0,170409.0,wikiart,인상주의,Mrs Cassatt Reading to her Grandchildren,train_and_test,False,49053.jpg,Impressionism||Mary Cassatt||genre painting
Mary Cassatt,c.1902,portrait,1854.0,2188.0,589371.0,wikiart,인상주의,Young Girl Seated in a Yellow Armchair,train_and_test,False,92016.jpg,Impressionism||Mary Cassatt||portrait
Eileen Agar,1950.0,figurative,640.0,454.0,143622.0,wikiart,초현실주의,An Exceptional Occurrence,train_and_test,False,45984.jpg,Surrealism||Eileen Agar||figurative
David Roberts,1833.0,landscape,1600.0,1285.0,1044173.0,wikiart,낭만주의,The Golden Tower ,test_only,False,12219.jpg,Romanticism||David Roberts||landscape
Claude Monet,1872,cityscape,1579.0,1198.0,1413385.0,wikiart,인상주의,The Stream of Robec at Rouen,train_and_test,False,4979.jpg,Impressionism||Claude Monet||cityscape
William Bradford,1859.0,marina,1071.0,745.0,105661.0,wikiart,낭만주의,Ships in Boston Harbor at Twilight ,train_and_test,False,19560.jpg,Romanticism||William Bradford||marina
John Jackson,,portrait,749.0,944.0,66725.0,wikiart,로코코 양식,"Henry John, Viscount Ingestre (1803–1868)",test_only,False,65475.jpg,Rococo||John Jackson||portrait
William Merritt Chase,1895,genre painting,1280.0,934.0,1539934.0,wikiart,인상주의,The Little Garden,train_and_test,False,5222.jpg,Impressionism||William Merritt Chase||genre painting
Robert Campin,1433,religious painting,1143.0,1800.0,1941094.0,wikiart,북부 르네상스,"Holy Trinity Gold, silver and silk embroidery, pearls, glass beads and velvet applique on linen, 112 x 64 cm Vienna, Kunsthistorisches Museum",test_only,False,40715.jpg,Northern Renaissance||Robert Campin||religious painting
Ilya Repin,1910.0,portrait,759.0,1000.0,184655.0,wikiart,사실주의,Portrait of the Artist Isaak Brodskiy,train_and_test,False,69540.jpg,Realism||Ilya Repin||portrait
Theodore Gericault,1821,portrait,527.0,650.0,63966.0,wikiart,낭만주의,"Head of an Oriental, or Portrait Presumed to be Mustapha",train_and_test,False,27273.jpg,Romanticism||Theodore Gericault||portrait
Ivan Shishkin,,sketch and study,693.0,1000.0,202578.0,wikiart,사실주의,Over water,train_and_test,False,39053.jpg,Realism||Ivan Shishkin||sketch and study
Amedeo Modigliani,1917,portrait,687.0,1127.0,100453.0,wikiart,표현주의,Portrait of Anna Zborowska,train_and_test,False,14354.jpg,Expressionism||Amedeo Modigliani||portrait
Henri de Toulouse-Lautrec,1891,genre painting,922.0,697.0,102806.0,wikiart,아르누보,Two Women Making the Bed,train_and_test,False,81515.jpg,Art Nouveau (Modern)||Henri de Toulouse-Lautrec||genre painting
Albrecht Durer,,portrait,1576.0,2408.0,643854.0,wikiart,북부 르네상스,Portrait of Hans Pfaffrot of Gdansk ,train_and_test,False,62092.jpg,Northern Renaissance||Albrecht Durer||portrait
Camille Pissarro,1874,landscape,1241.0,1024.0,363900.0,wikiart,인상주의,Snow at Montfoucault,train_and_test,False,44989.jpg,Impressionism||Camille Pissarro||landscape
Willem Kalf,,still life,500.0,638.0,41185.0,wikiart,바로크 양식,Still-Life,train_and_test,False,6958.jpg,Baroque||Willem Kalf||still life
Ernst Ludwig Kirchner,,genre painting,800.0,928.0,73999.0,wikiart,표현주의,Life on the Alpine Pasture,train_and_test,False,82030.jpg,Expressionism||Ernst Ludwig Kirchner||genre painting
Anna Ostroumova-Lebedeva,1908.0,cityscape,800.0,533.0,146655.0,wikiart,아르누보,Petersburg. Rostral column and Exchange.,train_and_test,False,33161.jpg,Art Nouveau (Modern)||Anna Ostroumova-Lebedeva||cityscape
Howard Pyle,,illustration,700.0,927.0,313545.0,wikiart,낭만주의,Otto of the Silver Hand  15,train_and_test,False,2428.jpg,Romanticism||Howard Pyle||illustration
Gilbert Stuart,1785,portrait,520.0,625.0,51105.0,wikiart,로코코 양식,James DeLancey ,train_and_test,False,7212.jpg,Rococo||Gilbert Stuart||portrait
Koloman Moser,1897,design,2940.0,4638.0,8651826.0,wikiart,아르누보,"Postcard to Carl Moll, Ver Sacrum",train_and_test,False,62684.jpg,Art Nouveau (Modern)||Koloman Moser||design
Vincent van Gogh,1882,genre painting,1570.0,2791.0,1329010.0,wikiart,사실주의,Digger,train_and_test,False,82825.jpg,Realism||Vincent van Gogh||genre painting
Ivan Shishkin,1884.0,landscape,1000.0,697.0,187655.0,wikiart,사실주의,Overgrown pond,train_and_test,False,88153.jpg,Realism||Ivan Shishkin||landscape
Gustave Courbet,c.1865,landscape,1121.0,938.0,219297.0,wikiart,사실주의,Rocky Seashore,train_and_test,False,30493.jpg,Realism||Gustave Courbet||landscape
Esteban Frances,,symbolic painting,800.0,663.0,209039.0,wikiart,초현실주의,Manantial,test_only,False,68237.jpg,Surrealism||Esteban Frances||symbolic painting
John Jackson,,portrait,572.0,685.0,39712.0,wikiart,로코코 양식,The Artist's Father,test_only,False,39581.jpg,Rococo||John Jackson||portrait
Pierre-Auguste Renoir,1871,portrait,891.0,1127.0,185765.0,wikiart,인상주의,Captain Edouard Bernier,train_and_test,False,65931.jpg,Impressionism||Pierre-Auguste Renoir||portrait
Theodore Gericault,,animal painting,758.0,629.0,92681.0,wikiart,낭만주의,Lying Lions,train_and_test,False,92323.jpg,Romanticism||Theodore Gericault||animal painting
Boris Kustodiev,1920.0,genre painting,835.0,1000.0,180964.0,wikiart,아르누보,Merchant's wife on the promenade,train_and_test,False,53264.jpg,Art Nouveau (Modern)||Boris Kustodiev||genre painting
John Atkinson Grimshaw,,cityscape,1000.0,660.0,305751.0,wikiart,인상주의,Greenock,train_and_test,False,33725.jpg,Impressionism||John Atkinson Grimshaw||cityscape
Alfred Sisley,1876,landscape,1259.0,1678.0,1021091.0,wikiart,인상주의,Near Louveciennes,train_and_test,False,39889.jpg,Impressionism||Alfred Sisley||landscape
Jean Fouquet,c.1445,religious painting,719.0,1000.0,260256.0,wikiart,북부 르네상스,The Coronation of the Virgin,train_and_test,False,45655.jpg,Northern Renaissance||Jean Fouquet||religious painting
Johan Hendrik Weissenbruch,c.1870,landscape,2500.0,1535.0,3056644.0,wikiart,사실주의,Autumn Landscape,train_and_test,False,78765.jpg,Realism||Johan Hendrik Weissenbruch||landscape
George Romney,1787.0,portrait,626.0,944.0,78306.0,wikiart,로코코 양식,The Lady Rouse Boughton ,train_and_test,False,95628.jpg,Rococo||George Romney||portrait
Gustave Dore,,illustration,2252.0,1783.0,1425075.0,wikiart,낭만주의,"The Inferno, Canto 21",train_and_test,False,85764.jpg,Romanticism||Gustave Dore||illustration
Paul Gauguin,1884,landscape,1079.0,706.0,196443.0,wikiart,인상주의,The cliffs of Le-Bouille,train_and_test,False,101874.jpg,Impressionism||Paul Gauguin||landscape
Nikos Nikolaou,1963,nude painting (nu),800.0,600.0,108427.0,wikiart,표현주의,Study for Biennale works,train_and_test,False,12106.jpg,Expressionism||Nikos Nikolaou||nude painting (nu)
Konstantin Makovsky,c.1890,portrait,509.0,1000.0,131214.0,wikiart,낭만주의,Boyarynia,train_and_test,False,29590.jpg,Romanticism||Konstantin Makovsky||portrait
Giovanni Battista Tiepolo,,religious painting,834.0,1237.0,935097.0,wikiart,로코코 양식,Nativity of Jesus,train_and_test,False,14506.jpg,Rococo||Giovanni Battista Tiepolo||religious painting
Pyotr Konchalovsky,1930,still life,450.0,386.0,40172.0,wikiart,사실주의,Still Life. Lemon and knife.,train_and_test,False,28694.jpg,Realism||Pyotr Konchalovsky||still life
Vasily Perov,1873,sketch and study,1351.0,1600.0,783292.0,wikiart,사실주의,Fedot and Arina ,train_and_test,False,83798.jpg,Realism||Vasily Perov||sketch and study
Louis Comfort Tiffany,1904.0,design,537.0,701.0,230971.0,wikiart,아르누보,Vase,train_and_test,False,20195.jpg,Art Nouveau (Modern)||Louis Comfort Tiffany||design
Boris Kustodiev,1926.0,portrait,769.0,1000.0,307972.0,wikiart,사실주의,S.P. Podyachev in his hut in the village Obolyaninove,train_and_test,False,10515.jpg,Realism||Boris Kustodiev||portrait
Henry Raeburn,,portrait,613.0,1000.0,815258.0,wikiart,낭만주의,"Portrait of Alexander Keith of Ravelston, Midlothian",train_and_test,False,67875.jpg,Romanticism||Henry Raeburn||portrait
Isaac Levitan,1898,landscape,1000.0,650.0,119412.0,wikiart,사실주의,Sunny Day. A Village,train_and_test,False,26118.jpg,Realism||Isaac Levitan||landscape
Edward Burne-Jones,1898,genre painting,584.0,715.0,41344.0,wikiart,낭만주의,The Challenge in the Wilderness,train_and_test,False,65914.jpg,Romanticism||Edward Burne-Jones||genre painting
