artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
Jean Auguste Dominique Ingres,1844,portrait,777.0,1000.0,231595.0,wikiart,Neoclassicism,Hygin-Edmond-Ludovic-Auguste Cave,train_and_test,True,40613.jpg
Georges Seurat,1878,literary painting,396.0,500.0,34599.0,wikiart,Neoclassicism,Angelica at the rock (After ingres),train_and_test,True,92901.jpg
Giovanni Battista Piranesi,,cityscape,3899.0,2657.0,3911627.0,wikiart,Neoclassicism,Vedute di Roma,train_and_test,True,83477.jpg
Giovanni Battista Piranesi,,capriccio,1500.0,1213.0,592012.0,wikiart,Neoclassicism,"The Roman antiquities, t. 2, Plate XLIV. Interior view of the burial chamber in the Vineyard Gate S. Casali Sebastiano.",train_and_test,True,63898.jpg
William-Adolphe Bouguereau,,portrait,652.0,797.0,119359.0,wikiart,Neoclassicism,Portrait of a Young Girl,train_and_test,True,87023.jpg
Giovanni Battista Piranesi,,design,1197.0,1500.0,366791.0,wikiart,Neoclassicism,"Another dancer, taken from a painting of ancient Pompeii",train_and_test,True,11523.jpg
Francisco Bayeu y Subias,,allegorical painting,1020.0,768.0,191761.0,wikiart,Neoclassicism,Providence Presiding over the Virtues and Faculties of Man (fresco detail),train_only,True,72076.jpg
William-Adolphe Bouguereau,c.1867,allegorical painting,1112.0,2123.0,1186316.0,wikiart,Neoclassicism,Art and Literature,train_and_test,True,6187.jpg
Giovanni Battista Piranesi,,cityscape,1500.0,1132.0,490577.0,wikiart,Neoclassicism,"Interior of pronaos of the Temple itself, which looks toward the ground",train_and_test,False,74203.jpg
Benjamin West,1807,allegorical painting,560.0,665.0,91997.0,wikipedia,Neoclassicism,The Immortality of Nelson,train_and_test,True,48457.jpg
Giovanni Battista Piranesi,,religious painting,1198.0,1500.0,402062.0,wikiart,Neoclassicism,"The Virgin and Child in half-figure in her arms, from Guercino",train_and_test,False,12245.jpg
Jean Auguste Dominique Ingres,1824,history painting,622.0,999.0,541631.0,wikiart,Neoclassicism,The Vow of Louis XIII,train_and_test,True,101594.jpg
Giovanni Battista Piranesi,,cityscape,3905.0,2576.0,3143098.0,wikiart,Neoclassicism,Vedute di Roma,train_and_test,True,13929.jpg
Domingos Sequeira,,sketch and study,640.0,445.0,199755.0,wikiart,Neoclassicism,Mulher com turbante,train_and_test,False,35855.jpg
William-Adolphe Bouguereau,1884,portrait,711.0,1487.0,532146.0,wikiart,Neoclassicism,Knitting machine,train_and_test,True,95261.jpg
Giovanni Battista Piranesi,,design,1207.0,1500.0,754855.0,wikiart,Neoclassicism,"The Roman antiquities, t. 4, Plate LIV. Section of the menagerie of wild beasts made ​​by Domitian.",train_and_test,True,27447.jpg
Giovanni Battista Piranesi,,sketch and study,1144.0,1500.0,383965.0,wikiart,Neoclassicism,"Apollo, the dart body",train_and_test,True,59080.jpg
Giovanni Battista Piranesi,,design,1500.0,1148.0,528046.0,wikiart,Neoclassicism,Fourth side of the pedestal of the same column,train_and_test,True,19004.jpg
Giovanni Battista Piranesi,,cityscape,3881.0,2532.0,3329781.0,wikiart,Neoclassicism,Vedute di Roma,train_and_test,False,18706.jpg
Kazimir Malevich,1933,portrait,1200.0,1486.0,220658.0,wikiart,Neoclassicism,Worker,train_and_test,True,80772.jpg
William Hogarth,,still life,2367.0,2044.0,9994846.0,wikiart,Neoclassicism,Stand of arms and instruments,train_and_test,False,34047.jpg
Francisco Bayeu y Subias,1760.0,religious painting,605.0,1024.0,180032.0,wikiart,Neoclassicism,Asunción de la Virgen,train_only,True,2901.jpg
Pierre-Narcisse Guerin,,mythological painting,2527.0,3500.0,1352555.0,wikiart,Neoclassicism,Morpheus and Iris ,train_and_test,True,59855.jpg
John Singleton Copley,1810,sketch and study,500.0,405.0,116497.0,wikiart,Neoclassicism,Sailors Maneuvering a Cannon,train_and_test,True,14514.jpg
Giovanni Battista Piranesi,,still life,1500.0,1251.0,628915.0,wikiart,Neoclassicism,Tools for masonry and agriculture,train_and_test,True,40829.jpg
Jean Auguste Dominique Ingres,,portrait,1426.0,1927.0,240903.0,wikiart,Neoclassicism,"Otto Magnus von Stackelberg and, possibly, Jackob Linckh",train_and_test,False,61031.jpg
Fyodor Alekseyev,c.1800,veduta,907.0,637.0,56884.0,wikiart,Neoclassicism,View of Saint Michael's Castle,train_only,True,75605.jpg
Angelica Kauffman,c.1787,portrait,1256.0,1629.0,204205.0,wikiart,Neoclassicism,Portrait of a Woman as a Vestal Virgin,train_only,True,98329.jpg
Jean Auguste Dominique Ingres,1806,landscape,474.0,480.0,55587.0,wikiart,Neoclassicism,Orangery Villa Borghese,train_and_test,True,17256.jpg
John Singleton Copley,1765,portrait,679.0,877.0,28022.0,wikiart,Neoclassicism, Lucretia Hubbard Towsend,train_and_test,True,5901.jpg
Jean Metzinger,1924.0,religious painting,482.0,708.0,118750.0,wikiart,Neoclassicism,Salomé ,train_and_test,True,19744.jpg
Benjamin West,c.1816,portrait,920.0,1230.0,243822.0,wikiart,Neoclassicism,Benjamin Franklin Drawing Electricity from the Sky,train_and_test,True,86215.jpg
Franz Xaver Winterhalter,1846,portrait,936.0,1500.0,504527.0,wikiart,Neoclassicism,Portrait of Leopold I of Belgium,train_and_test,True,17285.jpg
Giovanni Battista Piranesi,,sketch and study,1155.0,1500.0,319414.0,wikiart,Neoclassicism,Bacchante leading a mirror,train_and_test,True,60150.jpg
William-Adolphe Bouguereau,1869,genre painting,581.0,956.0,410594.0,wikiart,Neoclassicism,Prayer at Sainte Anne d'Auray,train_and_test,True,75295.jpg
Giovanni Battista Piranesi,,capriccio,1500.0,1359.0,641451.0,wikiart,Neoclassicism,"The Roman antiquities, t. 3, Plate XV. View of a large boulder, a relic of the Tomb of the Family? Metelli on the Appian Way about five miles from the Porta S. Sebastian, in the Hamlet of S. Maria Nuova, etc.",train_and_test,False,43956.jpg
William-Adolphe Bouguereau,1889,allegorical painting,336.0,512.0,130684.0,wikiart,Neoclassicism,Songs of Spring,train_and_test,False,90327.jpg
Jacob van Strij,,genre painting,1120.0,768.0,309029.0,wikiart,Neoclassicism,Winterview of men with sledge,train_only,True,40008.jpg
John Singer Sargent,1921,mythological painting,1000.0,1109.0,408085.0,wikiart,Neoclassicism,Orestes Pursued by the Furies,train_and_test,False,66915.jpg
Benjamin West,1801,religious painting,500.0,334.0,38363.0,wikiart,Neoclassicism,Moses Shown the Promised Land,train_and_test,False,44278.jpg
Giovanni Battista Piranesi,,religious painting,1146.0,1500.0,493673.0,wikiart,Neoclassicism,St. Francis in Prayer,train_and_test,True,91806.jpg
Jean Auguste Dominique Ingres,1819,portrait,456.0,950.0,21751.0,wikiart,Neoclassicism,Angelica. Study for the Roger Delivering Angelica,train_and_test,False,29903.jpg
William-Adolphe Bouguereau,,allegorical painting,300.0,520.0,25180.0,wikiart,Neoclassicism,Night,train_and_test,True,57857.jpg
Jean Auguste Dominique Ingres,,mythological painting,758.0,580.0,69394.0,wikiart,Neoclassicism,"The Oath of the Horatii, according to David",train_and_test,False,51235.jpg
Franz Xaver Winterhalter,1837,portrait,699.0,1024.0,215079.0,wikiart,Neoclassicism,Portrait of the Prince de Wagram and his daughter Malcy Louise Caroline Frederique Napoléon Alexandre Berthier,train_and_test,False,93105.jpg
William-Adolphe Bouguereau,c.1878,religious painting,952.0,666.0,295873.0,wikiart,Neoclassicism,Soul Carried to Heaven,train_and_test,True,67013.jpg
Angelica Kauffman,c.1775,portrait,1296.0,1801.0,335952.0,wikiart,Neoclassicism,Ideal portrait of Shakespeare,train_only,True,51797.jpg
John William Godward,1917,genre painting,1000.0,476.0,114066.0,wikiart,Neoclassicism,The Fruit Vendor,train_and_test,True,5653.jpg
Pierre-Narcisse Guerin,,sketch and study,768.0,512.0,95785.0,wikiart,Neoclassicism,Study for the painting Phaedra and Hippolytus,train_and_test,True,24394.jpg
Pierre-Paul Prud'hon,1804,allegorical painting,973.0,1255.0,115260.0,wikiart,Neoclassicism,Innocence Preferring Love to Wealth,train_and_test,True,22755.jpg
Jacques-Louis David,1783,portrait,1030.0,780.0,102418.0,wikiart,Neoclassicism,Portrait of Alphonse Leroy,train_and_test,True,13100.jpg
Carlo Carra,,genre painting,1181.0,979.0,190344.0,wikiart,Neoclassicism,Il pescatore,train_and_test,True,102483.jpg
Carlo Carra,,genre painting,775.0,1017.0,451370.0,wikiart,Neoclassicism,Costruttori,train_and_test,True,44773.jpg
Fyodor Alekseyev,c.1805,veduta,800.0,624.0,176196.0,wikiart,Neoclassicism,Terem and Church of Our Savior in a pine forest in the Kremlin,train_only,True,62622.jpg
William-Adolphe Bouguereau,1878,genre painting,1000.0,1431.0,876975.0,wikiart,Neoclassicism,Adolphus Child And Teen,train_and_test,False,76290.jpg
Benjamin West,1805,mythological painting,1206.0,778.0,208021.0,wikiart,Neoclassicism,Narcissus and Echo ,train_and_test,True,70054.jpg
William-Adolphe Bouguereau,,portrait,593.0,1000.0,324969.0,wikiart,Neoclassicism,Young Bohemians,train_and_test,False,95068.jpg
Boris Grigoriev,,portrait,484.0,616.0,67279.0,wikiart,Neoclassicism,Woman With Cat,train_only,True,64541.jpg
John William Godward,,nude painting (nu),489.0,927.0,450413.0,wikiart,Neoclassicism,Study of Campaspe,train_and_test,True,86860.jpg
John Singleton Copley,1769,portrait,904.0,1120.0,171690.0,wikiart,Neoclassicism,Isaac Smith,train_and_test,False,43592.jpg
John Trumbull,1789,history painting,650.0,421.0,102616.0,wikiart,Neoclassicism,The Sortie Made by the Garrison of Gibraltar,train_and_test,False,18058.jpg
Giovanni Battista Piranesi,,design,1500.0,1145.0,627129.0,wikiart,Neoclassicism,"The Roman antiquities, t. 3, Plate XLIX. Decorative details of the walls of the room above.",train_and_test,True,7651.jpg
Jean Auguste Dominique Ingres,1818,history painting,1079.0,873.0,728281.0,wikipedia,Neoclassicism,Death of Leonardo da Vinci,train_and_test,True,101045.jpg
Fyodor Alekseyev,c.1815,veduta,800.0,646.0,189249.0,wikiart,Neoclassicism,View of the Kremlin from the Troitsky Gate,train_only,True,63799.jpg
Giovanni Battista Piranesi,,design,1278.0,1500.0,527322.0,wikiart,Neoclassicism,"View of main facade of the Antonine column, in six tables",train_and_test,True,84723.jpg
Giovanni Battista Piranesi,,interior,3881.0,2489.0,3555810.0,wikiart,Neoclassicism,Vedute di Roma,train_and_test,False,59086.jpg
Giovanni Battista Piranesi,,genre painting,1165.0,1500.0,416201.0,wikiart,Neoclassicism,"Half figure depicting a priest with the holy water, by Guercino",train_and_test,True,23758.jpg
John Singleton Copley,c.1772,portrait,900.0,1122.0,169553.0,wikiart,Neoclassicism,Samuel Adams,train_and_test,True,84309.jpg
John Trumbull,1802,self-portrait,584.0,700.0,272511.0,wikiart,Neoclassicism,Self-Portrait,train_and_test,True,82999.jpg
Christoffer Wilhelm Eckersberg,,nude painting (nu),600.0,453.0,102882.0,wikiart,Neoclassicism,Lying Model in Bed,train_and_test,False,17355.jpg
John Singer Sargent,,mythological painting,760.0,974.0,68629.0,wikiart,Neoclassicism,Jupiter Beseeching Eros,train_and_test,True,93422.jpg
Giovanni Battista Piranesi,,cityscape,1500.0,1136.0,531340.0,wikiart,Neoclassicism,Remains of the Temple of Apollo said in Hadrian`s Villa near Tivoli,train_and_test,True,72527.jpg
Giovanni Battista Piranesi,,design,1410.0,1500.0,441499.0,wikiart,Neoclassicism,Floor plan for the great Temple of Isis,train_and_test,True,92248.jpg
Jacques-Louis David,1787,history painting,2943.0,1916.0,4445565.0,wikiart,Neoclassicism,The Death of Socrates,train_and_test,False,99895.jpg
Pablo Picasso,1920,mythological painting,1093.0,835.0,377788.0,wikiart,Neoclassicism,Abduction (Nessus and Deianeira),train_and_test,False,42091.jpg
Giovanni Battista Piranesi,,sketch and study,1259.0,1500.0,397655.0,wikiart,Neoclassicism,Bacchus in the act of drinking,train_and_test,True,80029.jpg
John William Godward,1898,genre painting,1267.0,2151.0,370855.0,wikiart,Neoclassicism,A Stitch in Time (Idle Thoughts),train_and_test,True,34027.jpg
Benjamin West,,mythological painting,783.0,1025.0,197786.0,wikiart,Neoclassicism,Thetis Bringing the Armor to Achilles ,train_and_test,True,24938.jpg
John William Godward,1912,genre painting,1086.0,2268.0,1280073.0,wikiart,Neoclassicism,An Offering to Venus,train_and_test,False,12737.jpg
Jean Auguste Dominique Ingres,1851,portrait,1960.0,2884.0,1873060.0,wikiart,Neoclassicism,Portrait of Madame Moitessier Standing,train_and_test,True,94973.jpg
Giovanni Battista Piranesi,,cityscape,3873.0,2433.0,3018753.0,wikiart,Neoclassicism,Vedute di Roma,train_and_test,True,15053.jpg
Angelica Kauffman,c.1795,portrait,503.0,709.0,106636.0,wikiart,Neoclassicism,Count Nikolai Tolstoy with his wife Anna Ivanovna and their son Alexander,train_only,True,58127.jpg
Jean Auguste Dominique Ingres,1821,religious painting,320.0,512.0,31740.0,wikiart,Neoclassicism,First Thought of the Vow of Louis XIII,train_and_test,False,7506.jpg
Ferdinand Georg Waldmüller,1848,nude painting (nu),1621.0,1141.0,869331.0,wikiart,Neoclassicism,Women bathing at the brook,train_and_test,True,54264.jpg
William-Adolphe Bouguereau,1856,allegorical painting,1462.0,2667.0,1821248.0,wikiart,Neoclassicism,The Dance,train_and_test,True,3629.jpg
Jean Auguste Dominique Ingres,1859,self-portrait,1312.0,1602.0,647702.0,wikiart,Neoclassicism,Self-Portrait at the age of 79 years old,train_and_test,True,101545.jpg
Giovanni Battista Piranesi,,cityscape,3899.0,2216.0,2739424.0,wikiart,Neoclassicism,Vedute di Roma,train_and_test,False,77437.jpg
Giovanni Battista Piranesi,,interior,1500.0,1123.0,499296.0,wikiart,Neoclassicism,Interior view of the pronaos of the Pantheon,train_and_test,True,11590.jpg
Giovanni Battista Piranesi,,design,1310.0,1500.0,449496.0,wikiart,Neoclassicism,Two cherubs with the Holy Face and the head of St. John the Baptist,train_and_test,True,57304.jpg
Pierre-Paul Prud'hon,1800,nude painting (nu),1448.0,2686.0,330897.0,wikipedia,Neoclassicism,Drawing of Female Nude with charcoal and chalk,train_and_test,False,88870.jpg
Jean Auguste Dominique Ingres,,portrait,1379.0,2114.0,342567.0,wikiart,Neoclassicism,"Madame Guillaume Mallet, born Anne Julie Houel",train_and_test,True,102552.jpg
Jean Auguste Dominique Ingres,1847,portrait,776.0,1000.0,169201.0,wikiart,Neoclassicism,Portrait of Madame Frederic Reiset,train_and_test,False,64101.jpg
William-Adolphe Bouguereau,1885,allegorical painting,954.0,1175.0,197520.0,wikiart,Neoclassicism,Love Disarmed,train_and_test,False,8238.jpg
Jean Auguste Dominique Ingres,1828,portrait,568.0,721.0,27442.0,wikiart,Neoclassicism,The Small Bather,train_and_test,True,28047.jpg
Jean Auguste Dominique Ingres,1801,nude painting (nu),350.0,480.0,40218.0,wikiart,Neoclassicism,Male nude,train_and_test,True,65268.jpg
Giovanni Battista Piranesi,,veduta,3905.0,2538.0,3144668.0,wikiart,Neoclassicism,Vedute di Roma,train_and_test,True,16144.jpg
Abraham van Strij,,genre painting,1072.0,1312.0,557523.0,wikiart,Neoclassicism,Stop for an Inn,train_and_test,True,5119.jpg
Giacomo Quarenghi,1797,veduta,550.0,405.0,142835.0,wikipedia,Neoclassicism,Cathedral Square of the Moscow Kremlin,train_only,True,97397.jpg
Pierre-Narcisse Guerin,,portrait,476.0,650.0,72553.0,wikiart,Neoclassicism,Portrait of Chateaubriand backdrop of mountain scenery,train_and_test,True,7830.jpg
Giovanni Battista Piranesi,,design,1122.0,1500.0,457377.0,wikiart,Neoclassicism,"Eagles, signs, banner, and two legionnaires at the ford of a river",train_and_test,True,47675.jpg
Andre Derain,,still life,1432.0,1641.0,302388.0,wikiart,Neoclassicism,Still life,train_and_test,True,60738.jpg
Giovanni Battista Piranesi,,design,1266.0,1500.0,570713.0,wikiart,Neoclassicism,"View of main facade of the Trajan Column, six boards together",train_and_test,True,24710.jpg
Franz Xaver Winterhalter,1855,portrait,404.0,479.0,36356.0,wikiart,Neoclassicism,Linden d'Hooghvorst,train_and_test,False,64538.jpg
Jean Auguste Dominique Ingres,1816,portrait,1889.0,2600.0,507405.0,wikiart,Neoclassicism,Mr. and Mrs. Woodhead with Rev. Henry Comber as a Youth,train_and_test,False,23559.jpg
Giovanni Battista Piranesi,,genre painting,1500.0,1165.0,606659.0,wikiart,Neoclassicism,Prisoners on a Projecting Platform,train_and_test,True,10172.jpg
William-Adolphe Bouguereau,,mythological painting,450.0,648.0,29856.0,wikiart,Neoclassicism,Pandora,train_and_test,True,28614.jpg
Jean Auguste Dominique Ingres,1842,allegorical painting,512.0,512.0,71796.0,wikiart,Neoclassicism,Cardboard for the windows of the Chapel of St. Ferdinand: Charity,train_and_test,True,66860.jpg
William-Adolphe Bouguereau,1868,portrait,1395.0,1906.0,630298.0,wikiart,Neoclassicism,Young Shepherdess,train_and_test,True,79631.jpg
John William Godward,1911,genre painting,1359.0,2753.0,1376251.0,wikipedia,Neoclassicism,On the Balcony,train_and_test,True,10684.jpg
William-Adolphe Bouguereau,1869,portrait,1534.0,1991.0,948496.0,wikiart,Neoclassicism,The Crab,train_and_test,False,25533.jpg
Jean Auguste Dominique Ingres,1805,portrait,800.0,1184.0,198395.0,wikipedia,Neoclassicism,Portrait of Mademoiselle Rivière,train_and_test,True,46890.jpg
Benjamin West,,mythological painting,519.0,800.0,118404.0,wikiart,Neoclassicism,Pylades and Orestes Brought as Victims before Iphigenia (detail),train_and_test,True,87193.jpg
John Simpson ,,portrait,701.0,944.0,83042.0,wikiart,Neoclassicism,"Georgiana Maria, Lady de Tabley",train_and_test,True,75400.jpg
Jean Auguste Dominique Ingres,,portrait,434.0,640.0,28484.0,wikiart,Neoclassicism,Portrait of Baroness Papenheim,train_and_test,True,62051.jpg
Pierre-Narcisse Guerin,,sketch and study,768.0,512.0,71890.0,wikiart,Neoclassicism,Study of the head of Andromache,train_and_test,True,85767.jpg
Jean Auguste Dominique Ingres,,portrait,1574.0,1985.0,639173.0,wikiart,Neoclassicism,Merry Joseph Blondel,train_and_test,False,85791.jpg
Andre Derain,1939,still life,800.0,625.0,102737.0,wikiart,Neoclassicism,The Still life with Pumpkin,train_and_test,True,60578.jpg
Jacques-Louis David,1798,portrait,497.0,600.0,76263.0,wikiart,Neoclassicism,Bonaparte,train_and_test,True,55201.jpg
William-Adolphe Bouguereau,1871,portrait,1816.0,2669.0,3167315.0,wikiart,Neoclassicism,Breton Brother and Sister,train_and_test,True,52295.jpg
John William Godward,1914,portrait,621.0,741.0,394952.0,wikiart,Neoclassicism,Cassotis,train_and_test,True,37504.jpg
Pablo Picasso,1933,genre painting,791.0,1088.0,423023.0,wikiart,Neoclassicism,Two dressed models,train_and_test,True,38477.jpg
Jean Auguste Dominique Ingres,1813,portrait,2024.0,2612.0,452498.0,wikiart,Neoclassicism,The Dream of Ossian,train_and_test,True,31272.jpg
Franz Xaver Winterhalter,1840,portrait,323.0,512.0,46024.0,wikiart,Neoclassicism,Portrait of Princess Victoria of Saxe Coburg and Gotha,train_and_test,True,102088.jpg
Dmitry Levitzky,1782,portrait,698.0,900.0,143307.0,wikiart,Neoclassicism,"Portrait of Alexander Lanskoy, Aide-de-camp to the Empress",train_and_test,False,61648.jpg
Jean Auguste Dominique Ingres,,portrait,1400.0,1910.0,237787.0,wikiart,Neoclassicism,Dr. François Melier,train_and_test,False,60782.jpg
